1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.577528442382812500e+03 1.575691772460937500e+03 1.575409912109375000e+03 1.597864746093750000e+03 1.627732910156250000e+03 1.657600830078125000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.797950195312500000e+03 3.843479980468750000e+03 3.902972656250000000e+03 3.972480957031250000e+03 3.997347412109375000e+03 3.963408447265625000e+03 3.880248046875000000e+03 3.833117919921875000e+03 3.843982177734375000e+03 3.910043945312500000e+03 3.989546142578125000e+03 4.054509033203125000e+03 4.104245605468750000e+03 4.205396972656250000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435751953125000000e+03 4.443793457031250000e+03 4.451842285156250000e+03 4.459705566406250000e+03 4.443456054687500000e+03 4.357782714843750000e+03 4.349585449218750000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372925292968750000e+03 4.380729492187500000e+03 4.388541503906250000e+03 4.401743164062500000e+03 4.489512207031250000e+03 4.547320312500000000e+03 4.556448730468750000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.577187622070312500e+03 1.575552246093750000e+03 1.575329589843750000e+03 1.600107666015625000e+03 1.629967041015625000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.798648193359375000e+03 3.843235839843750000e+03 3.901692138671875000e+03 3.971225585937500000e+03 3.998593261718750000e+03 3.967390136718750000e+03 3.885388916015625000e+03 3.835578369140625000e+03 3.844036376953125000e+03 3.908511474609375000e+03 3.988749023437500000e+03 4.054109619140625000e+03 4.104137695312500000e+03 4.205396972656250000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435751953125000000e+03 4.443793457031250000e+03 4.451841308593750000e+03 4.459705566406250000e+03 4.443456054687500000e+03 4.357782714843750000e+03 4.349583496093750000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372924316406250000e+03 4.380729492187500000e+03 4.388540527343750000e+03 4.400857421875000000e+03 4.485249511718750000e+03 4.547052246093750000e+03 4.556448730468750000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.500406005859375000e+03 1.577076904296875000e+03 1.575525512695312500e+03 1.575146972656250000e+03 1.602302734375000000e+03 1.632106689453125000e+03 1.661946655273437500e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.798909912109375000e+03 3.842355468750000000e+03 3.899700195312500000e+03 3.969356201171875000e+03 3.999989746093750000e+03 3.972315673828125000e+03 3.892086914062500000e+03 3.838727783203125000e+03 3.843981201171875000e+03 3.906160400390625000e+03 3.987293212890625000e+03 4.053249267578125000e+03 4.103722656250000000e+03 4.205395996093750000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435751464843750000e+03 4.443793457031250000e+03 4.451842285156250000e+03 4.459702148437500000e+03 4.443432128906250000e+03 4.357764160156250000e+03 4.349583496093750000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372921386718750000e+03 4.380729492187500000e+03 4.388540527343750000e+03 4.400431640625000000e+03 4.482798339843750000e+03 4.546869628906250000e+03 4.556447265625000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.562973999023437500e+03 1.576961059570312500e+03 1.575501831054687500e+03 1.575411621093750000e+03 1.604539794921875000e+03 1.634334472656250000e+03 1.664129638671875000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.797845947265625000e+03 3.840583007812500000e+03 3.897097412109375000e+03 3.967144287109375000e+03 4.001319580078125000e+03 3.977444091796875000e+03 3.899417968750000000e+03 3.842167968750000000e+03 3.843897216796875000e+03 3.903389892578125000e+03 3.985456298828125000e+03 4.052107910156250000e+03 4.103102539062500000e+03 4.205393066406250000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435748046875000000e+03 4.443793457031250000e+03 4.451842285156250000e+03 4.459660644531250000e+03 4.441129882812500000e+03 4.356208496093750000e+03 4.349569824218750000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372925292968750000e+03 4.380729492187500000e+03 4.388537597656250000e+03 4.399899414062500000e+03 4.479653320312500000e+03 4.546626464843750000e+03 4.556447265625000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.583698730468750000e+03 1.577009399414062500e+03 1.575463989257812500e+03 1.577032470703125000e+03 1.606786132812500000e+03 1.636580810546875000e+03 1.666375488281250000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.795097656250000000e+03 3.837845703125000000e+03 3.894060791015625000e+03 3.964847167968750000e+03 4.002417236328125000e+03 3.982157226562500000e+03 3.906509521484375000e+03 3.845500488281250000e+03 3.843820556640625000e+03 3.900567626953125000e+03 3.983492431640625000e+03 4.050851318359375000e+03 4.102376953125000000e+03 4.205388183593750000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435748046875000000e+03 4.443793457031250000e+03 4.451841308593750000e+03 4.459637695312500000e+03 4.439809082031250000e+03 4.355313964843750000e+03 4.349562011718750000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372925292968750000e+03 4.380729492187500000e+03 4.388537597656250000e+03 4.399336425781250000e+03 4.475592285156250000e+03 4.546246093750000000e+03 4.556447265625000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.583138549804687500e+03 1.577079467773437500e+03 1.575468872070312500e+03 1.579237670898437500e+03 1.609032470703125000e+03 1.638827392578125000e+03 1.668621582031250000e+03 3.152057373046875000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.791179687500000000e+03 3.834415527343750000e+03 3.891048339843750000e+03 3.962871582031250000e+03 4.003181152343750000e+03 3.985820556640625000e+03 3.912333251953125000e+03 3.848269775390625000e+03 3.843821777343750000e+03 3.898227539062500000e+03 3.981824218750000000e+03 4.049770996093750000e+03 4.101739257812500000e+03 4.205386718750000000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435748046875000000e+03 4.443793457031250000e+03 4.451841308593750000e+03 4.459637695312500000e+03 4.439805175781250000e+03 4.355310058593750000e+03 4.349560546875000000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372925292968750000e+03 4.380729492187500000e+03 4.388537597656250000e+03 4.399087890625000000e+03 4.473645019531250000e+03 4.546044433593750000e+03 4.556447265625000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.583208251953125000e+03 1.576933837890625000e+03 1.575471069335937500e+03 1.579237670898437500e+03 1.609032470703125000e+03 1.638827392578125000e+03 1.668621582031250000e+03 1.698416625976562500e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.786232421875000000e+03 3.830585937500000000e+03 3.888400390625000000e+03 3.961487060546875000e+03 4.003616210937500000e+03 3.988173339843750000e+03 3.916259521484375000e+03 3.850167724609375000e+03 3.843880859375000000e+03 3.896675048828125000e+03 3.980706542968750000e+03 4.049047607421875000e+03 4.101312500000000000e+03 4.205385253906250000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435748046875000000e+03 4.443793457031250000e+03 4.451842285156250000e+03 4.459637695312500000e+03 4.439805175781250000e+03 4.355310058593750000e+03 4.349560546875000000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372924316406250000e+03 4.380729492187500000e+03 4.388533691406250000e+03 4.398594238281250000e+03 4.469294433593750000e+03 4.545539062500000000e+03 4.556447265625000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.582696044921875000e+03 1.576889892578125000e+03 1.575467895507812500e+03 1.579237670898437500e+03 1.609032470703125000e+03 1.638827392578125000e+03 1.668621582031250000e+03 1.698416625976562500e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.780407714843750000e+03 3.826373779296875000e+03 3.886041259765625000e+03 3.960464843750000000e+03 4.003811767578125000e+03 3.989647216796875000e+03 3.918889404296875000e+03 3.851473144531250000e+03 3.843969726562500000e+03 3.895663818359375000e+03 3.979957519531250000e+03 4.048563232421875000e+03 4.101026855468750000e+03 4.205384277343750000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435748046875000000e+03 4.443793457031250000e+03 4.451841308593750000e+03 4.459637695312500000e+03 4.439805175781250000e+03 4.355310058593750000e+03 4.349560546875000000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372925292968750000e+03 4.380729492187500000e+03 4.388533691406250000e+03 4.398337890625000000e+03 4.466589355468750000e+03 4.545161621093750000e+03 4.556447265625000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.582660766601562500e+03 1.576878540039062500e+03 1.575434448242187500e+03 1.579237670898437500e+03 1.609032470703125000e+03 1.638827392578125000e+03 1.668621582031250000e+03 1.698416625976562500e+03 1.883759277343750000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.774109375000000000e+03 3.821998291015625000e+03 3.884014160156250000e+03 3.959661621093750000e+03 4.003868652343750000e+03 3.990599365234375000e+03 3.920727050781250000e+03 3.852418212890625000e+03 3.844072021484375000e+03 3.894986572265625000e+03 3.979429931640625000e+03 4.048221435546875000e+03 4.100825683593750000e+03 4.205382812500000000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435748046875000000e+03 4.443793457031250000e+03 4.451842285156250000e+03 4.459637695312500000e+03 4.439805175781250000e+03 4.355310058593750000e+03 4.349562500000000000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372924316406250000e+03 4.380729492187500000e+03 4.388533691406250000e+03 4.398070800781250000e+03 4.463661132812500000e+03 4.544738281250000000e+03 4.556447265625000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.582727050781250000e+03 1.576659301757812500e+03 1.575438598632812500e+03 1.581460449218750000e+03 1.611182250976562500e+03 1.640903564453125000e+03 1.670625366210937500e+03 1.700346801757812500e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 3.768046142578125000e+03 3.817905273437500000e+03 3.882426025390625000e+03 3.958987304687500000e+03 4.003908203125000000e+03 3.991381591796875000e+03 3.922292480468750000e+03 3.853245605468750000e+03 3.844184814453125000e+03 3.894437011718750000e+03 3.978979492187500000e+03 4.047930175781250000e+03 4.100653320312500000e+03 4.205382812500000000e+03 4.250041503906250000e+03 4.294313964843750000e+03 4.338585937500000000e+03 4.382857910156250000e+03 4.419658203125000000e+03 4.427707031250000000e+03 4.435748046875000000e+03 4.443793457031250000e+03 4.451841308593750000e+03 4.459629882812500000e+03 4.439525878906250000e+03 4.355156250000000000e+03 4.349560546875000000e+03 4.357312988281250000e+03 4.365117187500000000e+03 4.372921386718750000e+03 4.380727539062500000e+03 4.388533691406250000e+03 4.397757324218750000e+03 4.459520507812500000e+03 4.544015625000000000e+03 4.556443359375000000e+03 4.564490722656250000e+03 4.572546875000000000e+03
