1.500000508997830138e+03 1.706511332476461803e+03 1.706824023039138638e+03 1.707469720992919292e+03 1.708484188576191627e+03 1.709915538130182085e+03 1.711827427039221902e+03 1.714304756694551543e+03 1.717423988070342375e+03 1.721265356387528300e+03 1.725913836772012019e+03 1.731448109694556251e+03 1.737945358933453008e+03 1.745477787210281804e+03 1.754122430080424692e+03 1.763961425955456434e+03 1.775093809039635062e+03 1.787655579342002056e+03 1.801854751973324483e+03 1.817920275340581384e+03 1.836161232157905943e+03 1.856934194943411285e+03 1.880669772030487593e+03 1.907823782494645457e+03 1.938856274370844631e+03 1.974188881396680927e+03 2.014168855508456090e+03 2.059034513433867232e+03 2.108900846490950698e+03 2.163742778154557527e+03 2.223390257074854162e+03 2.287526637733146799e+03 2.355687262287774502e+03 2.427236320690752109e+03 2.501386869943495185e+03 2.577149844488183589e+03 2.653366671683305412e+03 2.728616639083919836e+03 2.801325464483471023e+03 2.869828528346484745e+03 2.932488785888833718e+03 2.987847354279481351e+03 3.034778272184186335e+03 3.072689985275343133e+03 3.101604347977626276e+03 3.122227995457360976e+03 3.135926683956666693e+03 3.144635503638447062e+03 3.150691230086474661e+03 3.156637174070276615e+03 3.165003266826089657e+03 3.178085725245373851e+03 3.197759108422676491e+03 3.225315567399635256e+03 3.261352774066399434e+03 3.305700265355350894e+03 3.357401569611365630e+03 3.414795484896769722e+03 3.475612186454803123e+03 3.537167099382872948e+03 3.596605863738512198e+03 3.651177041607351839e+03 3.698506185328222273e+03 3.736821563250356576e+03 3.765139474711492767e+03 3.783289157337923371e+03 3.791889131971292954e+03 3.792201376922731470e+03 3.785978799176543816e+03 3.775175158489124442e+03 3.761707892718190124e+03 3.747347537248952449e+03 3.733559306430517609e+03 3.721477539374648131e+03 3.711875992345049781e+03 3.705246782481145601e+03 3.701870909321770796e+03
1.500000508997830138e+03 1.706597932541913906e+03 1.706908702370762740e+03 1.707550771550025956e+03 1.708560327383936510e+03 1.709986050273033925e+03 1.711892395205764387e+03 1.714364922889476247e+03 1.717480813153474401e+03 1.721320842477312681e+03 1.725970338461283518e+03 1.731508094252834326e+03 1.738011032584078976e+03 1.745550903813207697e+03 1.754204119472115053e+03 1.764051907866861484e+03 1.775192722004122743e+03 1.787761924034708500e+03 1.801967198117869884e+03 1.818037475480740568e+03 1.836282091978778226e+03 1.857057876946805436e+03 1.880796289609471842e+03 1.907953382243148098e+03 1.938989304068001275e+03 1.974325332015979484e+03 2.014307824645661185e+03 2.059173676345621971e+03 2.109036038359525264e+03 2.163867748720965665e+03 2.223496679880222018e+03 2.287604499688302894e+03 2.355725351448264973e+03 2.427223098814632522e+03 2.501311307535375363e+03 2.577002399145328127e+03 2.653140264888599177e+03 2.728307438494387497e+03 2.800933427116215171e+03 2.869357719865819945e+03 2.931947357643098712e+03 2.987247180334335098e+03 3.034134552325625009e+03 3.072020300500566918e+03 3.100927686511912270e+03 3.121563682386329219e+03 3.135293227203961123e+03 3.144049639250138625e+03 3.150167065074727816e+03 3.156185613887519594e+03 3.164631661096717835e+03 3.177797784061255243e+03 3.197554990551295305e+03 3.225192084107453866e+03 3.261303753462564146e+03 3.305716923923128888e+03 3.357473121301462470e+03 3.414909259286609085e+03 3.475753610104078689e+03 3.537319292178375690e+03 3.596748968137541851e+03 3.651287233900667616e+03 3.698554447174739380e+03 3.736772793477004143e+03 3.764952159259454220e+03 3.782915775261974886e+03 3.791278023841009599e+03 3.791299800399767264e+03 3.784737289562777732e+03 3.773552775874477902e+03 3.759677924126503967e+03 3.744902169951826181e+03 3.730713971024259536e+03 3.718272337480255374e+03 3.708375277324209947e+03 3.701535906166816858e+03 3.698050841176820541e+03
1.500000508997830593e+03 1.706754193711105927e+03 1.707061402424077187e+03 1.707696751920352654e+03 1.708697235188435116e+03 1.710112607013653360e+03 1.712008839944135843e+03 1.714472726601673912e+03 1.717582800142446104e+03 1.721420847682721615e+03 1.726072841194485136e+03 1.731617768139302143e+03 1.738132031242562789e+03 1.745686510241997894e+03 1.754356430787379850e+03 1.764221303458247121e+03 1.775378515660112953e+03 1.787962272702408200e+03 1.802179698838087916e+03 1.818259775099258377e+03 1.836512395936860003e+03 1.857294936857073480e+03 1.881040516978292544e+03 1.908205614418481673e+03 1.939250508912423356e+03 1.974595683120700642e+03 2.014585634465150406e+03 2.059454358636780853e+03 2.109311303898372898e+03 2.164125151988402649e+03 2.223719669303211504e+03 2.287773224119938732e+03 2.355817647381383267e+03 2.427216231966070609e+03 2.501183597430712780e+03 2.576735146768369304e+03 2.652719635701391326e+03 2.727725971103711800e+03 2.800191056084421234e+03 2.868462371715555946e+03 2.930914882628628675e+03 2.986100630615430873e+03 3.032903433093371405e+03 3.070738721006136075e+03 3.099632498096213112e+03 3.120292412453798988e+03 3.134081857504534128e+03 3.142930749604051016e+03 3.149168158971556750e+03 3.155327973722298793e+03 3.163929613106724446e+03 3.177258479825346058e+03 3.197178524306743839e+03 3.224971848810989741e+03 3.261227123220697649e+03 3.305765976354030499e+03 3.357625863909563577e+03 3.415139911830873643e+03 3.476032664071045929e+03 3.537612841922570624e+03 3.597017527292265186e+03 3.651483939883705261e+03 3.698622784136841346e+03 3.736644965768249222e+03 3.764548491897227450e+03 3.782145540226036246e+03 3.790042999663223782e+03 3.789500092537664386e+03 3.782279600774789287e+03 3.770360334688541116e+03 3.755701271377370176e+03 3.740127931442018507e+03 3.725173034919585007e+03 3.712042436581265065e+03 3.701580147856448548e+03 3.694339061079830572e+03 3.690645360846031508e+03
1.500000508997830138e+03 1.706947093989826953e+03 1.707249663952419724e+03 1.707876284164682374e+03 1.708865047373686593e+03 1.710267169791425658e+03 1.712150710386388255e+03 1.714604098483190455e+03 1.717707690914033037e+03 1.721544614182610076e+03 1.726201657610680058e+03 1.731758020925764868e+03 1.738289327312921159e+03 1.745865227644918605e+03 1.754559313172732345e+03 1.764448760032958035e+03 1.775629585734843658e+03 1.788234543218585259e+03 1.802470159512942701e+03 1.818565691939202452e+03 1.836831997197547480e+03 1.857627350069983777e+03 1.881387259842897492e+03 1.908568746737839774e+03 1.939632114266838016e+03 1.974996460295714314e+03 2.015003311587722237e+03 2.059882184896087438e+03 2.109736916958804613e+03 2.164529986620835189e+03 2.224079108233202078e+03 2.288057871783920291e+03 2.355994838541559602e+03 2.427252636038426772e+03 2.501047547350928653e+03 2.576399464580371841e+03 2.652164291743870308e+03 2.726940220634491652e+03 2.799174827235052362e+03 2.867227064200365476e+03 2.929483217574917944e+03 2.984505580566242770e+03 3.031187204207363720e+03 3.068950073851934121e+03 3.097824150175562863e+03 3.118518106941598944e+03 3.132393224635601200e+03 3.141374634950597283e+03 3.147784197916791527e+03 3.154146865709609756e+03 3.162971952176070772e+03 3.176534305538364151e+03 3.196687362184587982e+03 3.224703130231195246e+03 3.261161109729451255e+03 3.305874808385472534e+03 3.357875432091434050e+03 3.415490403996291661e+03 3.476438895841846261e+03 3.538023593848809469e+03 3.597374149394591768e+03 3.651718094476735132e+03 3.698653455259087423e+03 3.736376367352438137e+03 3.763869301158460075e+03 3.780930152703530894e+03 3.788156427945640189e+03 3.786805986137748278e+03 3.778651561477284758e+03 3.765695450596310366e+03 3.749934819501150287e+03 3.733245171869837577e+03 3.717220272337641745e+03 3.703130251978124306e+03 3.691882142707950152e+03 3.684083194482977433e+03 3.680099959488470631e+03
1.500000508997830366e+03 1.707133239316581012e+03 1.707430850761413694e+03 1.708048187761753070e+03 1.709024619772392953e+03 1.710413050585335895e+03 1.712283990613087099e+03 1.714727685603626242e+03 1.717826566470516127e+03 1.721665240503519726e+03 1.726331329900065157e+03 1.731904180509140360e+03 1.738458377499177459e+03 1.746062065266418813e+03 1.754786901861678416e+03 1.764707365806293183e+03 1.775918034651755079e+03 1.788550206392023483e+03 1.802810019152334917e+03 1.818927437460353985e+03 1.837214806913143548e+03 1.858031734123888327e+03 1.881816741723731411e+03 1.909027409882917482e+03 1.940123786816978509e+03 1.975522806479149722e+03 2.015561747164659209e+03 2.060463952687533947e+03 2.110325705443790866e+03 2.165101292519243088e+03 2.224600564351608227e+03 2.288491047711863757e+03 2.356297291557841618e+03 2.427381360464153659e+03 2.500961880557326367e+03 2.576064735263553757e+03 2.651555069757620913e+03 2.726042949498730650e+03 2.797989420113271990e+03 2.865767809594641676e+03 2.927778504957036148e+03 2.982596505446031188e+03 3.029126401818997238e+03 3.066798320898231395e+03 3.095647242904616633e+03 3.116383245349604294e+03 3.130365159311212665e+03 3.139512290538171328e+03 3.146137577390678871e+03 3.152754721761143173e+03 3.161860102394206478e+03 3.175714817152714204e+03 3.196158370578225458e+03 3.224449205292153692e+03 3.261154327738250231e+03 3.306076109446220471e+03 3.358237193241224759e+03 3.415957410669282581e+03 3.476949228265643796e+03 3.538508360086891116e+03 3.597756304786357759e+03 3.651910200928373342e+03 3.698554432173189070e+03 3.735869289739300712e+03 3.762820577422534370e+03 3.779191179774330067e+03 3.785569302766499732e+03 3.783212911416811494e+03 3.773907985108776757e+03 3.759685711973958405e+03 3.742589169606918404e+03 3.724553121889583963e+03 3.707243269227876226e+03 3.692004897020691715e+03 3.679818563093175271e+03 3.671354702661230476e+03 3.667026727674715858e+03
1.500000508997830366e+03 1.707261946452946631e+03 1.707555199360910592e+03 1.708164466332502570e+03 1.709130429199453147e+03 1.710507713589195873e+03 1.712369401415784523e+03 1.714807468680844750e+03 1.717906410227564720e+03 1.721752234846931970e+03 1.726433229154850324e+03 1.732028719610933422e+03 1.738611995694009238e+03 1.746249509428152123e+03 1.755010856099718239e+03 1.764967743700658957e+03 1.776213502637674992e+03 1.788878303419814074e+03 1.803168376407198593e+03 1.819315049086103727e+03 1.837632813263023536e+03 1.858483121343269431e+03 1.882308003515321388e+03 1.909565501351532475e+03 1.940714932443047701e+03 1.976170078477102834e+03 2.016262511158668985e+03 2.061207593995015941e+03 2.111092092459435662e+03 2.165860199155324608e+03 2.225312261644436148e+03 2.289108693503477298e+03 2.356769542787056253e+03 2.427656641326305362e+03 2.500991710479729591e+03 2.575808112993310715e+03 2.650982093019242711e+03 2.725137800530242657e+03 2.796751987829550671e+03 2.864214598981514882e+03 2.925942197843604845e+03 2.980524273174722566e+03 3.026878728253716872e+03 3.064445018398282627e+03 3.093264041534999706e+03 3.114047691855786070e+03 3.128152266879297713e+03 3.137490569306072302e+03 3.144365344755484330e+03 3.151277133110347222e+03 3.160706847964668668e+03 3.174898787400496076e+03 3.195675091589720523e+03 3.224277034610598548e+03 3.261255590109628884e+03 3.306398775164816925e+03 3.358718255046477225e+03 3.416524500555662598e+03 3.477522423973234254e+03 3.539000791031491644e+03 3.598073698580382370e+03 3.651949212672526301e+03 3.698199650794389527e+03 3.734991301824655238e+03 3.761275167895686991e+03 3.776821285163894117e+03 3.782210855860551419e+03 3.778704624923536358e+03 3.768104848137013505e+03 3.752474986859447654e+03 3.733907882069460811e+03 3.714401279668150437e+03 3.695696730458947513e+03 3.679217854757896021e+03 3.666021644201658091e+03 3.656843865084204026e+03 3.652146292281772730e+03
1.500000508997830593e+03 1.707280438922072335e+03 1.707570914869141461e+03 1.708175211885197314e+03 1.709135211402600135e+03 1.710507096124355257e+03 1.712366382643874431e+03 1.714806418196893674e+03 1.717913482715256350e+03 1.721774681576639978e+03 1.726478610802469348e+03 1.732104309217297441e+03 1.738723513641485852e+03 1.746400887215648709e+03 1.755203996474505630e+03 1.765201993318219138e+03 1.776487403934031818e+03 1.789189919706908768e+03 1.803516597162087237e+03 1.819700991647278215e+03 1.838060512256809488e+03 1.858959039953122783e+03 1.882842469134192697e+03 1.910169089063712363e+03 1.941396826126455153e+03 1.976935135696413226e+03 2.017108279862779455e+03 2.062121766302312608e+03 2.112050912108075408e+03 2.166828050232887108e+03 2.226242607211560880e+03 2.289947101247555111e+03 2.357456861890510481e+03 2.428134043442219536e+03 2.501204256633495334e+03 2.575709772080779203e+03 2.650539483552793172e+03 2.724333389969088785e+03 2.795585548793565977e+03 2.862704028239689251e+03 2.924122887994675693e+03 2.978447186771437828e+03 3.024609363800328083e+03 3.062059000842423757e+03 3.090843668230821095e+03 3.111677552170240233e+03 3.125914606420953533e+03 3.135460823824970248e+03 3.142607912388893510e+03 3.149841705046705101e+03 3.159625364533847460e+03 3.174183424313751402e+03 3.195317153209614844e+03 3.224246879295434610e+03 3.261503777079129122e+03 3.306858123721222000e+03 3.359308179871179163e+03 3.417153555244619838e+03 3.478091451890169992e+03 3.539404932956969333e+03 3.598203218041127911e+03 3.651688964820249112e+03 3.697426851399084171e+03 3.733574186767841184e+03 3.759072218348778279e+03 3.773683267203344712e+03 3.777985987306477000e+03 3.773247598675694007e+03 3.761289083156396828e+03 3.744207107753401942e+03 3.724143777060907723e+03 3.703157472671812684e+03 3.683062048719505128e+03 3.665354508034267383e+03 3.651163233995685914e+03 3.641284526029596691e+03 3.636224862860554822e+03
1.500000508997830366e+03 1.707139617016350257e+03 1.707429873520778756e+03 1.708034177513207624e+03 1.708995351561602774e+03 1.710370779300428239e+03 1.712238023969963251e+03 1.714691186484951231e+03 1.717817797074514829e+03 1.721705539761256887e+03 1.726442791879733477e+03 1.732107937883936529e+03 1.738770905303490053e+03 1.746494549423129001e+03 1.755344582238234125e+03 1.765388068997538312e+03 1.776717383018256669e+03 1.789462659858573716e+03 1.803832716033231691e+03 1.820064364398643875e+03 1.838478779867832600e+03 1.859442898360646268e+03 1.883406698952696161e+03 1.910828404751198832e+03 1.942163741733415691e+03 1.977816534623961616e+03 2.018102056949478765e+03 2.063214091918789109e+03 2.113214679961226011e+03 2.168022727575699719e+03 2.227415588349073914e+03 2.291037388123413166e+03 2.358398784498306668e+03 2.428863003082807154e+03 2.501660330453263668e+03 2.575843254019871893e+03 2.650314492536190301e+03 2.723731163455623118e+03 2.794605551372179434e+03 2.861364610277736119e+03 2.922460471956064339e+03 2.976514178956559590e+03 3.022473423756505326e+03 3.059798385214553036e+03 3.088543966145421564e+03 3.109427216127853171e+03 3.123800208194930747e+03 3.133562158672863916e+03 3.140993255601987585e+03 3.148563358436342696e+03 3.158715741235893802e+03 3.173652202136157030e+03 3.195149487786334248e+03 3.224402992134669148e+03 3.261920106380744983e+03 3.307449879912775941e+03 3.359974841958473462e+03 3.417782674299292921e+03 3.478563598976485082e+03 3.539597649105604432e+03 3.597993663697696775e+03 3.650955055507222824e+03 3.696046234468667080e+03 3.731423731813214545e+03 3.756027165874733782e+03 3.769619021149601394e+03 3.772781704526323210e+03 3.766793265684237213e+03 3.753494914982623413e+03 3.735014708187204178e+03 3.713538997292305794e+03 3.691178372197242425e+03 3.669808158777370409e+03 3.650985979570690233e+03 3.635899030787474658e+03 3.625392826777087521e+03 3.620010072639616283e+03
1.500000508997830366e+03 1.706797668121062088e+03 1.707091171515954102e+03 1.707702207124598544e+03 1.708674145452388757e+03 1.710065042112220453e+03 1.711953888155811683e+03 1.714434694603710113e+03 1.717595482242632443e+03 1.721523812134141508e+03 1.726307171352051228e+03 1.732022839356561008e+03 1.738738681463933744e+03 1.746515788608571484e+03 1.755418299320200958e+03 1.765511863387156154e+03 1.776889499031773994e+03 1.789682911008793553e+03 1.804103730274973032e+03 1.820393154622912107e+03 1.838876997772117647e+03 1.859925884456057247e+03 1.883993969099195056e+03 1.911539017875420768e+03 1.943013651921747396e+03 1.978814707767134450e+03 2.019246806911573685e+03 2.064490240579661076e+03 2.114592131804015025e+03 2.169456655642097303e+03 2.228848245860011048e+03 2.292402425226787273e+03 2.359625460481318441e+03 2.429882532903505762e+03 2.502409317964255479e+03 2.576269634855573258e+03 2.650380759025993939e+03 2.723417671305428030e+03 2.793911121065153111e+03 2.860306992445937340e+03 2.921075387226565454e+03 2.974853167577009117e+03 3.020603572494054333e+03 3.057797615483611480e+03 3.086498154833364424e+03 3.107425795907959582e+03 3.121931437741959598e+03 3.131907823772681695e+03 3.139623394398966866e+03 3.147530926895580706e+03 3.158051704020717807e+03 3.173361736857799315e+03 3.195209431596274044e+03 3.224761088476171153e+03 3.262496223305933199e+03 3.308139242983890654e+03 3.360654937912032892e+03 3.418318670162497710e+03 3.478815520110013495e+03 3.539426750098134562e+03 3.597267356128188567e+03 3.649550104168934922e+03 3.693849238812583735e+03 3.728331517847353552e+03 3.751945627644622618e+03 3.764464208021921877e+03 3.766480915285286756e+03 3.759289056893746874e+03 3.744750200007771127e+03 3.725019057893752688e+03 3.702316879921851978e+03 3.678792477276920181e+03 3.656365398835523592e+03 3.636634412631804025e+03 3.620826595557678502e+03 3.609819942777176948e+03 3.604180942705619600e+03
1.500000508997830366e+03 1.706223502335576768e+03 1.706524470518381577e+03 1.707150407140511334e+03 1.708144725576014480e+03 1.709565486624145933e+03 1.711492300396613928e+03 1.714018074004776736e+03 1.717230388175819598e+03 1.721215845632494620e+03 1.726060275606814230e+03 1.731839344326919218e+03 1.738618614047918072e+03 1.746457499969030778e+03 1.755418913961872022e+03 1.765567892461571091e+03 1.776998964587459795e+03 1.789846636024004965e+03 1.804326428547402429e+03 1.820685065565566447e+03 1.839253831952331666e+03 1.860407639610957631e+03 1.884604787697632901e+03 1.912302146896037584e+03 1.943948297749419680e+03 1.979931767901685589e+03 2.020544983431426999e+03 2.065953182142413425e+03 2.116187206872768002e+03 2.171135521850646910e+03 2.230549132545947032e+03 2.294055024173502716e+03 2.361155543810171366e+03 2.431218772304941467e+03 2.503486339146266346e+03 2.577034231470992381e+03 2.650794503503224860e+03 2.723460195707060393e+03 2.793580086201134236e+03 2.859618370451110422e+03 2.920062433079650418e+03 2.973564331523848068e+03 3.019102828822761694e+03 3.056159893584709607e+03 3.084806994388087332e+03 3.105769133940395477e+03 3.120396952905843591e+03 3.130577220333093919e+03 3.138566542246098834e+03 3.146799545187377134e+03 3.157673354414691403e+03 3.173335010824701840e+03 3.195500607349378697e+03 3.225303100488599739e+03 3.263190083052832506e+03 3.308858186767222378e+03 3.361253007662904110e+03 3.418638100196553296e+03 3.478696521758256495e+03 3.538716674270328440e+03 3.595828217429482720e+03 3.647264052270351385e+03 3.690620653858563401e+03 3.724088184980764709e+03 3.746636912501291590e+03 3.758060875270657561e+03 3.758972849618050077e+03 3.750685231549746277e+03 3.735078303070778475e+03 3.714325790582447098e+03 3.690670636229298907e+03 3.666281270562221380e+03 3.643099178811488400e+03 3.622739750366944918e+03 3.606446385688058854e+03 3.595108990094487126e+03 3.589302631673033375e+03
