1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486025040690104106e+03 1.516194504123264096e+03 1.577032421875000182e+03 1.575694661458333485e+03 1.577130069986979152e+03 1.599575737847222172e+03 1.632314428710937591e+03 2.581440147569446708e+03 4.473446885850695253e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.431360384114581393e+03 3.834321647135416242e+03 3.853264453125000728e+03 3.915376003689236768e+03 3.977771240234375000e+03 3.992687207031250182e+03 3.948847287326388596e+03 3.871231201171875000e+03 3.834396972656250000e+03 3.855809261067708576e+03 3.925508430989583758e+03 4.002672851562500909e+03 4.064776654730902919e+03 4.113562011718750000e+03 4.205614518229167516e+03 4.259357736545139232e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.486053202220775347e+03 1.522586693853684437e+03 1.577005783661265468e+03 1.575620514142071897e+03 1.577734165762442217e+03 1.601443241886091982e+03 1.642187003038194916e+03 3.392054848572533047e+03 4.507677630690586739e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.469395468267744945e+03 3.868462008945793059e+03 3.852826361762153283e+03 3.914043595076196652e+03 3.977044383559992184e+03 3.994180883969906972e+03 3.952761234567900829e+03 3.875259096619405682e+03 3.836154374638310401e+03 3.855458305000965083e+03 3.924280663821373764e+03 4.001962634548612186e+03 4.064421639539930766e+03 4.113439189091435765e+03 4.205602365451389232e+03 4.259357736545139232e+03
1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140624773e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486156448386863303e+03 1.533593012152778101e+03 1.576986833405671405e+03 1.575572028718171168e+03 1.578950718737943589e+03 1.604364194999035590e+03 1.635592081705729470e+03 2.529882333743250456e+03 4.475142016300154864e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.509999999999999091e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509999999999999091e+03 4.494275525896990075e+03 3.925084616126540368e+03 3.851612469618055911e+03 3.911670940031828650e+03 3.975698706958912226e+03 3.996321135706018595e+03 3.958684178240740039e+03 3.881571231192129289e+03 3.838875271267361313e+03 3.854796980733989130e+03 3.922044081307870783e+03 4.000507277560765033e+03 4.063583880811150266e+03 4.113034488329475607e+03 4.205558070023149412e+03 4.259357736545139232e+03
1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.486362908528646130e+03 1.544345464952257089e+03 1.577030292787905182e+03 1.575543041992187455e+03 1.580288272569444644e+03 1.606982649739583394e+03 1.636873149414062709e+03 1.819974307002315527e+03 4.196928577112270432e+03 4.509980668402778065e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509999999999999091e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.494956908998843573e+03 3.926187639250576012e+03 3.849428385416667425e+03 3.908706646050347899e+03 3.974047566550926604e+03 3.998405856119792134e+03 3.964806929976851734e+03 3.888368102213542443e+03 3.841811349826389232e+03 3.854050252821180948e+03 3.919409193431713902e+03 3.998678792317709394e+03 4.062466465205440727e+03 4.112435662615740512e+03 4.205491174045139815e+03 4.259357736545139232e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486639886610242911e+03 1.551757482458044251e+03 1.577111139262634879e+03 1.575540675636574178e+03 1.581468919451678403e+03 1.608940980360243202e+03 1.638828561740451505e+03 1.706264842725212475e+03 3.853166265793792263e+03 4.509717089120369565e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509999999999999091e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.484066802903162170e+03 3.888528338879241346e+03 3.846302187500000400e+03 3.905484174262153374e+03 3.972336804108796514e+03 4.000144666160301313e+03 3.970261033347801003e+03 3.894686018036265068e+03 3.844567695674190418e+03 3.853366306303048077e+03 3.916813418571566672e+03 3.996798365885417297e+03 4.061278454981675168e+03 4.111766112075617457e+03 4.205415290798611750e+03 4.259357736545139232e+03
1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486951602285879517e+03 1.556578405008198388e+03 1.577136259705343491e+03 1.575549623842592609e+03 1.582556682822145376e+03 1.610595808919270894e+03 1.640483789062500136e+03 1.676491743525752554e+03 3.165126567322535720e+03 4.505961324508101825e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509999999999999091e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.466969621672452377e+03 3.854127665653933946e+03 3.842630257161458758e+03 3.902556800371335612e+03 3.970923146942516269e+03 4.001343554687500728e+03 3.974270481891396230e+03 3.899543818118248510e+03 3.846739691840277828e+03 3.852914686414931111e+03 3.914803540943287771e+03 3.995311876085070708e+03 4.060330502507716574e+03 4.111224103009259125e+03 4.205353851996527737e+03 4.259357736545139232e+03
1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486959301215277719e+03 1.556671630497685328e+03 1.577007509584780109e+03 1.575543831380208303e+03 1.582574446614583394e+03 1.610623885091145894e+03 1.640511865234375136e+03 1.671020181929977070e+03 2.484375566044563584e+03 4.474895110677083721e+03 4.509998543113426422e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509999999999999091e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.443662171585646320e+03 3.828292545572915969e+03 3.838649817708333103e+03 3.900141366464120892e+03 3.969923700448495310e+03 4.002027126736111313e+03 3.976760618127893395e+03 3.902702802372685255e+03 3.848195730251735768e+03 3.852684871961805584e+03 3.913515686848958467e+03 3.994346422526042716e+03 4.059714693287037790e+03 4.110872247540509306e+03 4.205313956163195144e+03 4.259357736545139232e+03
1.486000244140625000e+03 1.486000244140625455e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486957671079282591e+03 1.556432686089409799e+03 1.576947914556809565e+03 1.575514866355613322e+03 1.582594831151137896e+03 1.610646403115355042e+03 1.640533689778646021e+03 1.670426181761188445e+03 1.803060454342689809e+03 3.841054538845489787e+03 4.509302129629630144e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.509935657552083285e+03 4.354219448302465935e+03 3.799148631606867639e+03 3.834414794921875909e+03 3.898100417148920315e+03 3.969159918860918879e+03 4.002376552734375309e+03 3.978305454764660681e+03 3.904794698350694489e+03 3.849201368995948997e+03 3.852586317394869184e+03 3.912678749638310819e+03 3.993704767795140015e+03 4.059305423900463211e+03 4.110638441599151520e+03 4.205287478298611859e+03 4.259357736545139232e+03
1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625227e+03 1.487459047851562445e+03 1.560734415268132807e+03 1.576806726948302412e+03 1.575520994285300958e+03 1.583764709743923731e+03 1.612172215772087384e+03 1.642007468532986422e+03 1.671842873083044196e+03 1.714260020917727843e+03 3.462427865306720378e+03 4.508533442322531300e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509999999999999091e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509999999999999091e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.509219850983796277e+03 4.165452857349531769e+03 3.780553376012731405e+03 3.830303535156250291e+03 3.896456768422068762e+03 3.968552554976852662e+03 4.002574663628472535e+03 3.979377502893518340e+03 3.906341000072337920e+03 3.849976801215277646e+03 3.852554537639853152e+03 3.912074364510996020e+03 3.993228766276042734e+03 4.059001534529321816e+03 4.110464746093750364e+03 4.205267930410879671e+03 4.259357736545139232e+03
1.486000244140625227e+03 1.486000244140625227e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.486000244140625000e+03 1.487751183268229170e+03 1.563286742621527992e+03 1.576771993815104452e+03 1.575499072265625045e+03 1.584227606336805593e+03 1.612781868489583530e+03 1.642596289062500091e+03 1.674219896918402810e+03 1.946165152994794425e+03 4.149938326822921226e+03 4.509927039930556020e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.509999999999999091e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.510000000000000000e+03 4.510000000000000909e+03 4.510000000000000000e+03 4.505123059895833649e+03 3.993770377604162150e+03 3.773362685546875582e+03 3.826666083984376201e+03 3.895171668836806020e+03 3.968028597005208667e+03 4.002809098307292516e+03 3.980450304904513359e+03 3.907899312065972936e+03 3.850771582031250546e+03 3.852543426649305729e+03 3.911478481987847772e+03 3.992752451171876146e+03 4.058697796223958903e+03 4.110290787760416606e+03 4.205248372395833940e+03 4.259357736545140142e+03
